director	title	release_date	rating	reviews	time_mins	is_film
Frank Lloyd	Black Oxen	29 December 1924	6.4	60	80	TRUE
Frank Lloyd	Ashes of Vengeance	6 August 1923	6.5	14	111	TRUE
Frank Lloyd	Within the Law	29 April 1923	7.1	74	105	TRUE
Frank Lloyd	The Voice from the Minaret	28 January 1923	3.8	5	70	FALSE
Frank Lloyd	Oliver Twist	30 October 1922	6.8	461	98	TRUE
Frank Lloyd	The Sin Flood	12 November 1922	NA	NA	70	FALSE
Frank Lloyd	The Eternal Flame	17 September 1922	7.2	5	96	TRUE
Frank Lloyd	The Grim Comedian	13 November 1921	NA	NA	0	FALSE
Frank Lloyd	The Man from Lost River	November 1921	NA	NA	60	FALSE
Frank Lloyd	The Invisible Power	October 1921	NA	NA	0	FALSE
Frank Lloyd	A Voice in the Dark	5 June 1921	NA	NA	50	FALSE
Frank Lloyd	Roads of Destiny	April 1921	NA	NA	0	FALSE
Frank Lloyd	A Tale of Two Worlds	13 March 1921	6.4	17	70	FALSE
Frank Lloyd	The Great Lover	November 1920	NA	NA	0	FALSE
Frank Lloyd	Madame X	26 September 1920	NA	NA	70	FALSE
Frank Lloyd	The Silver Horde	9 May 1920	6.5	6	0	FALSE
Frank Lloyd	The Woman in Room 13	April 1920	NA	NA	0	FALSE
Frank Lloyd	The Loves of Letty	7 December 1919	NA	NA	50	FALSE
Frank Lloyd	The World and Its Woman	7 September 1919	NA	NA	70	FALSE
Frank Lloyd	Pitfalls of a Big City	13 April 1919	NA	NA	60	FALSE
Frank Lloyd	The Man Hunter	2 March 1919	NA	NA	60	FALSE
Frank Lloyd	For Freedom	29 December 1918	NA	NA	60	FALSE
Frank Lloyd	United States Fourth Liberty Loan Drive	1 November 1918	NA	NA	10	FALSE
Frank Lloyd	The Rainbow Trail	27 October 1918	NA	NA	60	FALSE
Frank Lloyd	His Extra Bit	5 October 1918	NA	NA	0	FALSE
Frank Lloyd	William Farnum in a Liberty Loan Appeal	October 1918	NA	NA	0	FALSE
Frank Lloyd	Riders of the Purple Sage	1 September 1918	NA	NA	57	FALSE
Frank Lloyd	True Blue	5 May 1918	NA	NA	60	FALSE
Frank Lloyd	The Blindness of Divorce	6 March 1918	NA	NA	0	FALSE
Frank Lloyd	The Kingdom of Love	1 May 1922Denmark	NA	NA	0	FALSE
Frank Lloyd	The Heart of a Lion	15 December 1917	NA	NA	70	FALSE
Frank Lloyd	Les Misérables	4 December 1917	5.5	11	100	TRUE
Frank Lloyd	When a Man Sees Red	28 October 1917	NA	NA	0	FALSE
Frank Lloyd	American Methods	30 April 1917	NA	NA	60	FALSE
Frank Lloyd	A Tale of Two Cities	11 March 1917	6.3	66	70	FALSE
Frank Lloyd	The Price of Silence	8 January 1917	NA	NA	50	FALSE
Frank Lloyd	The World and the Woman	19 November 1916	6.8	19	66	FALSE
Frank Lloyd	Sins of Her Parent	6 November 1916	NA	NA	0	FALSE
Frank Lloyd	The Intrigue	9 October 1916	NA	NA	50	FALSE
Frank Lloyd	The Stronger Love	13 August 1916	NA	NA	50	FALSE
Frank Lloyd	An International Marriage	23 July 1916	NA	NA	50	FALSE
Frank Lloyd	The Making of Maddalena	8 June 1916	NA	NA	0	FALSE
Frank Lloyd	David Garrick	30 April 1916	NA	NA	50	FALSE
Frank Lloyd	The Code of Marcia Gray	16 March 1916	NA	NA	50	FALSE
Frank Lloyd	Madame la Presidente	6 February 1916	NA	NA	50	FALSE
Frank Lloyd	The Call of the Cumberlands	23 January 1916	NA	NA	50	FALSE
Frank Lloyd	The Tongues of Men	6 January 1916	NA	NA	0	FALSE
Frank Lloyd	10,000 Dollars	NA	NA	NA	0	FALSE
Frank Lloyd	To Redeem a Value	NA	NA	NA	0	FALSE
Frank Lloyd	The Reform Candidate	16 December 1915	NA	NA	0	FALSE
Frank Lloyd	Jane	6 December 1915	7.2	5	50	FALSE
Frank Lloyd	The Gentleman from Indiana	28 November 1915	NA	NA	50	FALSE
Frank Lloyd	Dr. Mason's Temptation	22 August 1915	NA	NA	0	FALSE
Frank Lloyd	A Double Deal in Pork	21 August 1915	NA	NA	0	FALSE
Frank Lloyd	In the Grasp of the Law	15 August 1915	NA	NA	0	FALSE
Frank Lloyd	The Source of Happiness	8 August 1915	NA	NA	0	FALSE
Frank Lloyd	Paternal Love	1 August 1915	NA	NA	0	FALSE
Frank Lloyd	According to Value	25 July 1915	NA	NA	0	FALSE
Frank Lloyd	For His Superior's Honor	18 July 1915	NA	NA	0	FALSE
Frank Lloyd	Martin Lowe, Fixer	11 July 1915	NA	NA	0	FALSE
Frank Lloyd	Billie's Baby	4 July 1915	NA	NA	0	FALSE
Frank Lloyd	Eleven to One	27 June 1915	NA	NA	0	FALSE
Frank Lloyd	Little Mr. Fixer	13 June 1915	NA	NA	0	FALSE
Frank Lloyd	From the Shadows	9 June 1915	NA	NA	0	FALSE
Frank Lloyd	Their Golden Wedding	30 May 1915	NA	NA	0	FALSE
Frank Lloyd	Trickery	26 May 1915	NA	NA	0	FALSE
Frank Lloyd	Fate's Alibi	16 May 1915	NA	NA	0	FALSE
Frank Lloyd	The Toll of Youth	9 May 1915	NA	NA	0	FALSE
Frank Lloyd	The Little Girl of the Attic	5 May 1915	NA	NA	0	FALSE
Frank Lloyd	$100,000	2 May 1915	NA	NA	0	FALSE
Frank Lloyd	The Prophet of the Hills	28 April 1915	NA	NA	0	FALSE
Frank Lloyd	Nature's Triumph	25 April 1915	NA	NA	0	FALSE
Frank Lloyd	When the Spider Tore Loose	14 April 1915	NA	NA	0	FALSE
Frank Lloyd	Life's Furrow	11 April 1915	NA	NA	0	FALSE
Frank Lloyd	His Captive	7 April 1915	NA	NA	0	FALSE
Frank Lloyd	The Pinch	4 April 1915	NA	NA	0	FALSE
Frank Lloyd	His Last Trick	31 March 1915	NA	NA	0	FALSE
Frank Lloyd	The Bay of Seven Isles	28 March 1915	NA	NA	0	FALSE
Frank Lloyd	To Redeem an Oath	24 March 1915	NA	NA	0	FALSE
Frank Lloyd	An Arrangement with Fate	21 March 1915	NA	NA	0	FALSE
Frank Lloyd	Martin Lowe, Financier	14 March 1915	NA	NA	0	FALSE
Frank Lloyd	His Last Serenade	7 March 1915	NA	NA	0	FALSE
Frank Lloyd	Wolves of Society	14 February 1915	NA	NA	20	FALSE
Frank Lloyd	The Temptation of Edwin Swayne	24 January 1915	NA	NA	0	FALSE
Frank Lloyd	Pawns of Fate	14 January 1915	NA	NA	20	FALSE
Frank Lloyd	A Page from Life	20 December 1914	NA	NA	0	FALSE
Frank Lloyd	Traffic in Babies	22 November 1914	NA	NA	0	FALSE
Frank Lloyd	The Chorus Girl's Thanksgiving	15 November 1914	NA	NA	0	FALSE
Frank Lloyd	The Link That Binds	8 November 1914	NA	NA	0	FALSE
Frank Lloyd	The Vagabond	1 November 1914	NA	NA	0	FALSE
Frank Lloyd	As the Wind Blows	27 September 1914	NA	NA	0	FALSE
Frank Lloyd	A Prince of Bavaria	20 September 1914	NA	NA	0	FALSE
Frank Lloyd	The Mexican's Last Raid	11 March 1914	NA	NA	0	FALSE
Frank Lloyd	The Law of His Kind	12 February 1914	NA	NA	0	FALSE
Joseph L. Mankiewicz	Sleuth	10 December 1972	8.1	33768	138	TRUE
Joseph L. Mankiewicz	There Was a Crooked Man...	25 December 1970	7.1	2352	126	TRUE
Joseph L. Mankiewicz	King: A Filmed Record... Montgomery to Memphis	1970West Germany	7.3	188	185	TRUE
Joseph L. Mankiewicz	The Honey Pot	22 May 1967	7	1280	150	TRUE
Joseph L. Mankiewicz	A Carol for Another Christmas	28 December 1964	6.8	348	84	TRUE
Joseph L. Mankiewicz	Cleopatra	31 July 1963UK	7	18293	192	TRUE
Joseph L. Mankiewicz	Suddenly, Last Summer	22 December 1959	7.7	8676	114	TRUE
Joseph L. Mankiewicz	The Quiet American	8 February 1958	6.8	968	120	TRUE
Joseph L. Mankiewicz	Guys and Dolls	16 January 1956Brazil	7.3	10364	150	TRUE
Joseph L. Mankiewicz	The Barefoot Contessa	29 September 1954	7.1	6283	128	TRUE
Joseph L. Mankiewicz	Julius Caesar	4 June 1953	7.4	6673	120	TRUE
Joseph L. Mankiewicz	5 Fingers	22 February 1952	7.8	2439	108	TRUE
Joseph L. Mankiewicz	People Will Talk	29 August 1951	7.5	3442	110	TRUE
Joseph L. Mankiewicz	All About Eve	15 January 1951Sweden	8.4	67865	138	TRUE
Joseph L. Mankiewicz	No Way Out	16 August 1950	7.5	2462	106	TRUE
Joseph L. Mankiewicz	House of Strangers	1 July 1949	7.5	1545	101	TRUE
Joseph L. Mankiewicz	A Letter to Three Wives	20 January 1949	7.8	5211	103	TRUE
Joseph L. Mankiewicz	Escape	17 May 1948UK	6.8	109	78	FALSE
Joseph L. Mankiewicz	The Ghost and Mrs. Muir	May 1947	7.9	10020	104	TRUE
Joseph L. Mankiewicz	The Late George Apley	20 March 1947	7.1	472	93	TRUE
Joseph L. Mankiewicz	Somewhere in the Night	12 June 1946	7.1	1274	110	TRUE
Joseph L. Mankiewicz	Dragonwyck	10 April 1946	7	2198	103	TRUE
Milos Forman	Dobre placená procházka	9 July 2009Czech Republic	6.4	51	85	TRUE
Milos Forman	Semafor: Nejvetsí hity 2	27 September 2007Czech Republic	5.6	5	136	TRUE
Milos Forman	Goya's Ghosts	10 November 2006Spain	6.9	22914	113	TRUE
Milos Forman	Man on the Moon	22 December 1999	7.5	91080	118	TRUE
Milos Forman	The People vs. Larry Flynt	25 December 1996	7.3	65131	129	TRUE
Milos Forman	Valmont	17 November 1989	7	8790	137	TRUE
Milos Forman	Amadeus	5 April 1985	8.4	217847	160	TRUE
Milos Forman	Ragtime	8 January 1982	7.3	5808	155	TRUE
Milos Forman	Hair	9 May 1979France	7.5	23383	121	TRUE
Milos Forman	One Flew Over the Cuckoo's Nest	21 November 1975	8.7	548262	133	TRUE
Milos Forman	Visions of Eight	20 August 1973Sweden	7	149	110	TRUE
Milos Forman	I Miss Sonia Henie	15 November 2009Greece	6.2	202	20	FALSE
Milos Forman	Taking Off	14 May 1971France	7.4	2138	93	TRUE
Milos Forman	The Firemen's Ball	29 September 1968	7.7	5152	71	FALSE
Milos Forman	Worth While	1966Czechoslovakia	7	32	73	FALSE
Milos Forman	The Loves of a Blonde	26 October 1966	7.7	4368	88	TRUE
Milos Forman	Black Peter	17 April 1964Czechoslovakia	7.3	1218	85	TRUE
Milos Forman	Audition	January 1968	6.9	406	47	FALSE
Milos Forman	Why Do We Need All the Brass Bands?	28 February 1964Czechoslovakia	6.5	86	33	FALSE
Milos Forman	Laterna magika II	1960Czechoslovakia	7.9	36	0	FALSE
Ang Lee	Life of Pi	21 November 2012	8	339219	127	TRUE
Ang Lee	Taking Woodstock	28 August 2009	6.7	22498	120	TRUE
Ang Lee	Lust, Caution	24 September 2007Taiwan	7.6	27640	157	TRUE
Ang Lee	Brokeback Mountain	13 January 2006	7.7	225796	134	TRUE
Ang Lee	Hulk	20 June 2003	5.7	179485	138	TRUE
Ang Lee	Chosen	10 May 2001World-wide	7	3786	6	FALSE
Ang Lee	Crouching Tiger, Hidden Dragon	12 January 2001	7.9	196638	120	TRUE
Ang Lee	Ride with the Devil	5 November 1999UK	6.8	10406	138	TRUE
Ang Lee	The Ice Storm	30 October 1997Italy	7.5	42818	112	TRUE
Ang Lee	Sense and Sensibility	26 January 1996	7.7	66336	136	TRUE
Ang Lee	Eat Drink Man Woman	3 August 1994	7.8	12306	124	TRUE
Ang Lee	The Wedding Banquet	4 August 1993	7.7	9631	106	TRUE
Ang Lee	Tui shou	20 January 1996Japan	7.3	2118	105	TRUE
Ang Lee	I Wish I Was by That Dim Lake	1982	NA	NA	32	FALSE
Leo McCarey	Satan Never Sleeps	23 March 1962West Germany	6	423	125	TRUE
Leo McCarey	Rally 'Round the Flag, Boys!	February 1959	6	703	106	TRUE
Leo McCarey	An Affair to Remember	11 July 1957	7.6	19012	119	TRUE
Leo McCarey	Screen Directors Playhouse	NA	7.5	81	30	FALSE
Leo McCarey	My Son John	8 April 1952	5.6	379	122	TRUE
Leo McCarey	You Can Change the World	25 February 1950	6.4	39	20	FALSE
